unique_id,hurst,series_length,unitroot_pp,unitroot_kpss,hw_alpha,hw_beta,hw_gamma,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nonlinearity,lumpiness,alpha,beta,arch_acf,garch_acf,arch_r2,garch_r2,flat_spots,entropy,crossing_points,arch_lm,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1
realTweets/Twitter_volume_AAPL.csv,0.46407650444527193,15902,-2197.909602835205,0.31085290134903365,0.9990923604595903,2.574013884594422e-05,0.00016456695446306696,0.055825065344095266,1,288,0.08482330619795042,1.387872608142088e-06,4.012463021370523,-0.4360268750702578,0.8427754216088447,1.9491776838248618,0.1751085578064554,70,21,0.736236633661719,0.012267081157049529,0.4710175680329378,-0.003541097971749057,0.251939191287882,13.441751543807255,0.9738104416973461,0.0,,,,,3731.0,0.8211038228816373,2629,0.6728939262658122,0.8553283260336411,2.2418319562715427,-0.022747646799123136,0.027195711692329764,-0.4797800057228369,0.24929724395441535,0.006539580871165264
realTweets/Twitter_volume_AMZN.csv,0.540124634662403,15831,-10835.318048415491,0.9627072847960748,0.23036024019311255,3.2200354947457213e-06,7.194701455902888e-05,0.06088005240015053,1,288,0.110828108371953,1.0563603963327665e-06,-7.737662692891362,-3.330003103734964,0.40298103974905664,0.30107809860290075,0.4020322826731355,280,107,0.4183146886163841,0.2583850733440443,0.8125613733286834,0.014657810213943261,0.851856791673299,2.6489686335282188,0.24818858593737347,0.0,,,,,2043.0,0.7575006381565194,3257,0.004547486415085178,0.5887058825376577,1.677963017423588,-0.34267044343238484,0.13004307734830314,-0.5873144504891505,0.3493931738417926,0.2765004111009877
realTweets/Twitter_volume_CRM.csv,0.6643975228774002,15902,-5999.293225357447,1.0313217543804791,0.6253359736570439,3.619677859894895e-05,0.00044078857810540844,0.12334360036823552,1,288,0.21421502845058105,1.1588457889010026e-06,0.7760396239379742,-12.191686299312757,0.5962658810803059,0.6321451424269398,0.3100658621553769,18,98,0.5338876951245622,0.1490768861519852,0.6687840607978836,0.01853316221076631,0.08048157371955324,7.070071669693473,0.6346534733414458,1.4989544727574433e-20,,,,,3568.0,0.7893154504514593,4441,0.6043717437021826,0.7065293015184477,1.8301669390740811,-0.26382075064109217,0.0909690791815501,-0.5957763280253466,0.37386306053193985,0.20608957370716574
realTweets/Twitter_volume_CVS.csv,,15853,-16591.34604786979,0.9073071425807474,0.1260149704091542,9.219133002666647e-07,2.5713034980521337e-05,0.031628859732838015,1,288,0.045403374830722876,1.2340086712845844e-06,4.883771488468995,-3.6039167474097025,0.28592630572398925,0.1829953011284664,0.18906365899683553,268,279,0.14189004014731973,0.34912905680268713,0.9161330514261884,-0.007707162605228996,0.38316683719460787,2.888105607384636,0.13098982580465326,2.240836667732599e-10,,,,,3385.0,0.9226941825245201,4728,0.01730514565567809,0.3257953309786592,0.3272254652636986,-0.40314504772335896,0.17533023446683385,-0.6059659882910541,0.37569420857262326,0.027094068103808253
realTweets/Twitter_volume_FB.csv,0.5670460104506326,15833,-9274.66324993335,0.34538909034753706,0.35136735962782734,1.1535301082720735e-05,0.00011844621306600002,0.083015166774928,1,288,0.1748814108386143,2.2793822855455398e-06,-1.3836303996382995,2.151679195275932,0.48254309345825575,0.4670064624997848,0.31070640787971604,242,123,0.4224311614336006,0.2160843822994515,0.7595132997194171,0.00201580018730483,1.030980915418948,6.08841372259976,0.3508075424851015,0.0,,,,,4066.0,0.8251202960075777,3698,0.04294450926379656,0.6125069484532191,1.4852163805290408,-0.29418527866644556,0.10649214908558406,-0.562152596290655,0.3187297741124734,0.13697820325240678
realTweets/Twitter_volume_GOOG.csv,0.5688425749788191,15842,-7025.073078059408,0.26436632105277463,0.391344137132017,3.25590153044341e-06,0.00018433736713836137,0.19444219336130003,1,288,0.28162125457574383,1.4032383540121827e-07,0.5579993503916683,3.0206680856211197,0.5589646719891018,0.9801998180916964,0.3108717550428175,273,150,0.5874809455099873,0.21928219828815987,0.7874712768128972,0.0005804667458391934,0.11929272258275665,1.8546926488865407,0.3885524131831517,7.830147497722551e-13,,,,,852.0,0.7509701464603856,3658,0.24194422902935042,0.7037327324604493,2.801680000929424,-0.336722876765832,0.12298799284480888,-0.5960027199537627,0.3651853354593354,0.15862373069137833
realTweets/Twitter_volume_IBM.csv,0.6218330960697718,15893,-12537.927037216261,1.9356934089250697,0.2709999986533794,2.846835241024067e-06,2.127912937267881e-05,0.11205714891804194,1,288,0.17320622242618033,1.3448056470673457e-07,10.545334329436384,4.529800627404569,0.40491836231689343,0.45614663875894196,0.303081902078394,199,130,0.3906970880884664,0.293365537551373,0.882669842913117,-0.0033904212593021607,0.1020752623804511,1.5821311424669,0.27229028420543944,0.0,,,,,799.0,0.8214108241684333,4451,0.2597965937404805,0.546523612173987,1.4686110361708364,-0.42233450796404964,0.18088394423814866,-0.6429186207662123,0.4353431991657897,0.15777717895088667
realTweets/Twitter_volume_KO.csv,,15851,-17467.74748910036,1.1990726666523999,0.09821359955125725,3.698326824047606e-09,1.7088499338527894e-09,0.030293282254067206,1,288,0.04379791499014407,8.867864968303949e-06,4.66370250375188,-5.251325285993946,0.22579071866102474,0.10655650526379078,0.18573356605162694,207,207,0.10137604028693162,0.3765403650895437,0.9356837254097238,-0.0006049383115146888,1.1598091417665963,14.607573688024509,0.10181738066890408,0.0,,,,,5174.0,0.9410897500213792,4291,6.082157765618934e-05,0.2721421890343842,0.22875636564127852,-0.42614006629469203,0.18576187111056483,-0.6272112703420185,0.40521925214659843,0.027827176890074263
realTweets/Twitter_volume_PFE.csv,0.7233525148633737,15858,-19814.21012526877,0.3133131899148941,0.09397398536583602,9.737136037283854e-07,4.6624721143633836e-07,0.0654599040145737,1,288,0.11426305299571227,4.501448577002872e-08,-0.12888972110653837,0.013047951419920198,0.20308988801748395,0.13333211051816984,0.27797363133502906,4,43,0.20327215293431056,0.4074972094071755,0.9865302326678334,0.01747922944412726,0.043149296473490674,0.412205935218702,0.1112643476108307,5.371698257970793e-20,,,,,492.0,0.868423030393795,6091,0.061328838290565235,0.34040302101585146,0.6681180130370453,-0.4724763604487525,0.22495612148489091,-0.6569167316960229,0.4561615739697388,0.14484114749471055
realTweets/Twitter_volume_UPS.csv,,15866,-1919.0261036044146,1.7947168393240762,0.9981121780485585,2.9260351444770327e-05,0.00025956022555638676,0.0441770358548779,1,288,0.05960215143359504,1.103232370279045e-07,-8.021017244505494,1.4158406800007772,0.8453025418320627,1.2960714015138264,0.17034335471540651,154,182,0.8482640479820164,0.12207731487682519,0.27653975546667514,0.012822136718463373,0.02711456158577266,1.6607983469253882,0.9999999850988388,0.0,,,,,1466.0,0.8353628911696617,4171,0.6900408922007992,0.8538505255724324,1.3943560947962772,0.22074099536229383,0.18714487755475753,-0.37182700751322423,0.15537426960546147,0.01334710850580452
